node1,node2,directed_BOOLEAN,weight_DOUBLE
13521455499,5496840166,true,4
13521455499,55558033919,true,1
13521455499,556100604,true,1
13521455499,56575062916,true,1
13521455499,59807915743,true,1
13521455499,6799292159,true,1
13521455499,687502207,true,3
13521455499,7053124029,true,1
13521455499,73222501641,true,5
13521455499,7458572396,true,1
13529889731,9624625301,true,1
1353146232,10322006202,true,1
13613137536,1949382920,true,2
13613137536,3628954996,true,3
13613137536,40764443758,true,5
13613137536,4207745423,true,1
13613137536,52968042234,true,6
1362891045,6118950579,true,1
13703679573,41141106963,true,1
1371584936,1446090301,true,1
1371584936,29224690835,true,1
13717725434,1949382920,true,1
13717725434,364081256,true,2
13717725434,59807915743,true,1
13717725434,7714323722,true,1
13717725434,9454401305,true,2
13724122869,34949688229,true,1
13724122869,60726382307,true,1
1374940527,1576482205,true,1
1374940527,1927797682,true,1
1374940527,1949382920,true,1
1374940527,38334017,true,1
1374940527,52063150785,true,5
1374940527,52153764439,true,1
1374940527,59807915743,true,1
1374940527,6118950579,true,1
13815803751,10322006202,true,1
13815803751,1323444664,true,1
13815803751,50495861241,true,1
1381895679,10322006202,true,1
1381895679,1231861117,true,1
1381895679,13521455499,true,3
1381895679,364081256,true,2
1381895679,45242888737,true,2
1381895679,553091308,true,1
1381895679,6827184794,true,1
1381895679,687502207,true,1
1381895679,73222501641,true,2
1381895679,73966456451,true,1
1381895679,76089981414,true,1
13834892113,2977361301,true,2
13834892113,53088981205,true,1
13834892113,55456506207,true,2
13834892113,6819208863,true,2
13834892113,73966456451,true,1
13834892113,8500532298,true,3
13851160987,1576482205,true,1
1386845050,32912535458,true,1
1393497204,2980760951,true,1
1393497204,53104155442,true,1
1393497204,5496840166,true,1
13942885281,65610243815,true,1
1397133875,44788445155,true,1
13984578760,3556156874,true,1
1398775624,76912472971,true,1
1398775624,960063369,true,1
1410426926,4049492824,true,1
1410426926,52063150785,true,1
14115013888,51787725427,true,1
1414487132,53321428010,true,1
1414783542,18325798994,true,2
1414783542,2135766792,true,1
1414783542,51182942877,true,1
1414783542,56328948361,true,1
1414783542,8546472685,true,2
1415383032,2989990696,true,1
1415383032,44008818930,true,1
1415383032,54539779400,true,4
1415383032,56107296337,true,2
1416404555,1929064780,true,1
14176305997,1946931907,true,1
1422904437,8546472685,true,1
1428379464,26079694411,true,2
1428379464,44084801472,true,1
1428379464,48675135925,true,1
1428938347,1929064780,true,1
1429993141,10322006202,true,1
1429993141,13518384167,true,1
1429993141,13521455499,true,4
1429993141,1381895679,true,1
1429993141,2003616263,true,1
1429993141,29224690835,true,1
1429993141,364081256,true,1
1429993141,5476766752,true,1
1429993141,5496840166,true,2
1429993141,55558033919,true,1
1429993141,6827184794,true,1
1429993141,77736168684,true,1
1429993141,8443460682,true,1
1429993141,9649341779,true,1
14312240536,76443879558,true,1
1442210794,34187665495,true,1
1442210794,58472087752,true,1
1446090301,13217792798,true,1
1446090301,1946142129,true,1
1446090301,577140048,true,1
1446090301,58082963821,true,1
14462898258,1524077184,true,2
14462898258,1576482205,true,2
14462898258,4207745423,true,1
14462898258,52063150785,true,2
14462898258,72724234965,true,1
1448365902,51665830889,true,1
1452846042,72724234965,true,1
1453218465,52592358942,true,1
1453218465,64268804482,true,1
1454047292,1256876448,true,1
1454047292,51182942877,true,1
1454047292,52063150785,true,1
1454047292,68311147375,true,1
145715496,1929875881,true,1
14594512827,47248752427,true,1
1459751727,18325798994,true,2
1459751727,60726382307,true,2
14647446180,72724234965,true,1
1466502623,176185354,true,1
1469400989,50200033788,true,1
14696283934,364081256,true,1
1472582261,10322006202,true,1
